Id,Price
11385,194804.88454245438
1079,207688.26149724604
3202,314711.2242085519
676,232854.34649368504
6185,259459.6607874623
7730,161867.8029535932
2573,184158.8762395362
10978,210957.34259449574
10962,259540.33244700544
8870,226197.91472551538
8496,178038.69376506508
5517,187381.28575558044
927,186161.49920374545
13675,192304.47744584872
1499,207970.07945616197
15536,336247.70029146224
8602,318531.0590530652
12137,450003.52293120744
9865,247045.46801049713
16353,261195.52450449206
15908,213460.0731211608
3944,180584.79062405482
10359,200853.74972256698
15158,224566.99910658092
3259,258433.61531524634
7220,356289.1973492604
13843,211506.6949317778
16736,191353.71826731635
702,241228.9566385837
16401,238570.38465969492
12134,185755.76307903347
6918,210746.15283492877
11792,132330.64675067933
3798,164538.21124536678
10395,132508.40771491503
11099,142457.81396062093
7090,202523.80709394722
11260,196338.2976387361
9647,225523.0858708539
2903,384465.21779710916
2071,190802.52492025637
8604,198504.50967317636
9346,192911.57222479902
3945,214767.46840086428
3420,132552.27144839635
10842,127747.60820986271
725,162366.4045138437
13931,196934.36539543996
16330,250164.06117406554
9066,418969.3100869744
3326,314451.5302996715
1556,289063.7366474578
6579,101963.25945102917
13877,139049.57443884076
9857,369203.108963631
7302,240629.7255071709
5684,179765.39702443697
6513,235906.29775827547
11342,119415.58125608582
16561,239418.14725064381
6885,183775.21766958555
9308,177619.6886723349
2559,169386.29416388003
6648,176759.53085449123
15260,177355.4989330684
5113,182952.07027585016
16492,193774.54440919773
12034,288815.6408397143
7248,214315.00832434653
2171,213023.29837525552
10594,185049.7048268953
13241,183976.8961636529
7032,149913.63687425267
4884,147604.64828150978
903,270266.8494005354
162,168407.2738230033
6566,246257.0006069415
8249,133329.0655887047
13106,204953.49208507867
256,127925.98471344107
7976,170130.9595245311
8575,190484.47205172447
7591,292736.5955158123
3204,258216.1452705356
15804,188136.9057711671
1525,350215.91354090144
9038,211609.2260195048
13628,196749.73584809335
10016,190178.42656496906
10208,213951.8352921874
2008,200465.71254203562
13029,211407.4359909203
5099,131410.92626056916
9923,327086.12388934457
9461,137950.88655775978
11086,184276.82082611197
15057,214380.57379480585
10689,199955.6400924222
2053,228486.44730661935
16630,161736.597888966
4985,158976.52310865483
13881,290577.2015931734
13225,193774.54440919773
5779,80677.39681517436
10262,184989.13616812366
10762,233763.69611156578
9513,206143.89895895103
11128,174070.82030302493
2074,316627.37020231155
933,191533.37049182557
2780,175209.85961431722
6594,123140.61359588287
15394,267678.24020614463
14863,121191.17953061112
6698,203037.59782400407
1611,299711.9708866637
174,192644.15510077533
5160,259938.5015034605
3295,335429.1069650116
4559,423741.4570075413
8254,168304.0860730882
10228,111171.09850865278
13924,138091.80312515542
15341,244644.27399020334
4353,186202.48491176203
4334,90538.85237830979
1872,179703.2716959175
7823,177987.66886652066
310,172744.1573435489
3704,254969.2479714319
11615,279336.9217367474
6605,199313.90828347532
3381,185890.6869336565
2143,139820.16873606516
3191,264366.05919589015
13980,128564.11997417426
15613,168426.21908189342
10943,244784.86777833727
9654,162480.1972082938
16053,492005.05688843114
14931,228588.38108538045
8299,239353.09933751394
2147,161164.61711626188
11567,396365.3003059927
5905,138187.88351182238
11160,123998.71747348687
8275,142045.209581407
16398,247204.7970345766
11229,186929.85538350636
10309,161856.3166989494
7340,238712.27381977398
7653,163397.05820008644
272,215245.01134435073
9831,202075.5170469647
5016,131799.17200810395
5968,84117.04781774577
796,242783.91266292028
12123,123610.41638076097
16629,201621.71420749486
2637,155709.70675880296
6194,224273.29273102552
6216,463643.36822005076
14346,166212.77634271616
6428,139745.78441178592
2891,250525.66935072807
84,179301.33453465498
9260,216014.16281027283
15250,154031.25079540577
2348,194227.7408582671
10427,281145.8866281477
13230,265819.1756920177
1691,206281.6745720844
8803,123431.20371625117
5464,218495.42806500246
10559,110542.85509275716
16787,301618.5433566581
4278,158055.2524138445
6183,169946.47820681756
12775,148883.54658943575
10104,166158.9014470634
13663,184083.68771896476
9404,248935.09881700907
14724,207843.230927427
10040,201180.1199559621
4646,193741.72162708952
4754,160108.09783532962
3310,215028.09976585777
2003,181700.08921946987
7312,273814.8192352649
10921,214044.75241935582
13419,287264.09750297485
10105,176816.87534030763
2196,446281.61956164485
12659,239364.15724478304
4380,237751.06463262453
10847,138768.35656014882
10805,296697.1624802843
8709,109938.65304970785
8319,190959.79871574574
2215,178369.84446116257
7000,185425.40830836818
7701,104454.32862095024
9678,201222.02437145886
14026,203045.3075179877
7971,166987.469129215
13734,141826.19397002124
16483,183734.841734024
6150,216764.2601004214
2931,290650.6365814478
5418,201211.72780335468
1662,494322.9636234505
2441,233061.10116143676
669,153402.45499339284
7734,181889.28371676715
6010,274660.4829185219
266,130336.00588364249
632,132876.9101131241
16221,143200.40560154943
11832,166511.57151629028
5035,131890.25123778076
37,124971.15615072574
6168,182181.1209384671
11757,173576.73144100502
8086,142799.43449273007
6529,239323.211497573
15121,235004.41517846624
13904,139820.16873606516
3711,166570.81050612527
16563,123961.78065429366
14494,193264.63626911945
3006,219757.23178800638
15299,138104.10583722338
92,288305.19518854143
8066,180859.7670545556
16071,214698.1728520533
10662,138140.47765791736
3883,212577.01685764527
5511,136246.53799970236
2821,262162.77099760127
9570,182596.79347649912
4326,264753.7225724012
9251,232749.64781009796
9031,188079.91193800984
12689,176700.89861941058
16380,274604.9916482431
1053,230895.34721995195
4568,234794.28142187954
16140,119714.2720023321
14356,405924.58656195906
8466,190364.93183385572
15652,148947.28487164705
3285,126344.49017707344
3198,166083.5051667059
14088,401260.91950977256
2268,129429.50803677192
15472,223396.36307191197
1203,276571.2602237314
7157,318628.73069307854
6886,179581.77834086033
5083,241017.95478976282
7467,122231.67838333467
14068,206193.47237447623
2080,179361.92584771843
10865,155934.37571317967
13516,178747.1441312883
14150,210197.2008753637
7609,126334.39651017374
2144,323695.3858577296
10357,200777.6586311681
2396,286699.6859393011
1526,240651.6855928378
10890,229488.23033037726
8638,447174.6523061349
6050,262062.53914318208
7639,117624.5192854588
10544,196770.7029286026
9577,280663.9554861122
13195,221104.94320623553
3484,229951.6976289236
16668,402847.677715564
7171,187510.24891264213
8547,210538.1938983803
12735,192871.1087156689
9093,219686.15431912546
15323,266627.57347099605
14897,148783.32574259557
5135,142164.54415461235
5327,226659.5582748556
13133,247163.92498671394
1676,320590.4357574795
16296,294994.1143398556
1095,157765.58046810143
12528,151430.18892633507
7348,256870.55530446506
11663,168943.40568432436
1803,210803.64593113784
1510,257704.59986950614
16045,164398.55276633945
2900,135001.1880489949
3236,181949.2698704276
1318,245005.6634999573
14948,237187.53860640273
7840,292729.42030264804
15325,188942.7988435924
8700,140832.42260112436
15706,198459.85751558898
14449,146347.48511436963
16117,211261.13636558282
4529,170409.8813904458
11199,191542.30228596285
4052,332300.0793712641
821,206186.7370718253
68,269157.13827284874
554,121617.46203650114
452,187038.60764034087
11394,308185.68060398404
11393,173016.7222042797
9535,154194.19566842288
4024,172422.07738976384
10069,230055.92054617446
12007,138565.79821952415
12368,414763.88970149035
1259,352917.2151064572
1124,313829.05031943077
3707,176716.61956078306
8767,168122.9652446097
1919,159669.7540418141
16741,157382.24175494886
6664,290008.4273506812
5688,361512.418334166
7799,147554.96194732658
14843,362299.7601442955
7532,173298.8361086139
8133,153951.28278835755
6264,310613.0759651998
4125,181138.95138201254
2410,172903.8508906813
13607,233925.33270147382
1716,252190.74890068956
1370,142766.896337983
2273,348760.5748129528
15298,344914.5077280805
4284,234940.3784415838
12303,175527.18931349326
7808,135385.07749839817
2203,134647.44705878405
7237,123625.27390110733
15864,146637.33852757417
2844,196862.34209373605
5729,163518.81254073998
11812,372777.8225263573
1779,154543.15873612123
6442,159084.2687939571
6160,268523.8124647044
8266,196996.85144944614
9903,159504.94754394694
2867,124802.30031390769
6998,176684.35339960363
13932,168618.68083182463
12587,163868.40025215017
3611,230107.50090361628
2646,295540.19875392766
1890,167606.63292269103
860,226085.02579528387
14187,209686.97292274053
12569,251007.2803084494
1276,108440.65447608962
12025,216052.19330335336
4890,344865.63618537405
14410,284043.2019181782
10352,216807.29177289267
11407,242170.9695655311
10384,173930.75618861103
7622,285541.2986984162
12578,157999.5592237814
15820,189183.45262799237
563,205876.15488943132
15226,162705.03883832775
6396,221104.94320623553
6247,141515.23085966185
3339,158650.49878036277
10975,271846.9111450558
7475,120715.8521701225
11129,148211.82433168564
3051,300145.34914988873
10232,214287.48338933082
14106,192536.4668555878
5502,211104.15213468188
4558,87297.58249173703
4181,161355.76961836312
8426,130446.6774458936
6611,171330.36417748878
14641,163515.9435724031
15539,241801.2206523225
13119,156972.29489606802
11716,179017.8753493819
7316,244412.96479736542
7791,126079.56438107979
13034,329975.2775715584
1068,312827.5950811758
4060,186509.01477478025
10172,204331.43134880826
2591,188604.57096710685
12494,356174.72258428566
7828,367924.3219047046
15284,171621.59420583327
7947,169296.89250048442
16335,218286.57285993337
10234,324383.7428920598
2797,267857.2188435149
5341,242687.62880305166
3059,270696.4431378529
1559,86666.23028416274
15320,282216.3871840866
10284,375170.76760719746
4134,231200.19899528712
4481,232749.64781009796
7222,188587.64189251643
4062,216488.1436291382
2192,169649.18527902567
9637,188989.81337534316
16236,176240.361182783
4272,166083.5051667059
9406,304684.34653589694
14309,240373.18606864612
1946,309956.6143909889
16235,247301.5686755081
7146,181052.31038335353
16784,248817.90646876258
349,337575.3592108183
6251,167250.95450153793
5128,340106.6174983402
11718,192314.80501400048
16721,114531.97931765551
12517,239288.89044924785
15961,192689.83646451635
9428,150134.9693672899
14541,145002.0147479567
10168,136730.0700315325
11270,170914.48751934915
13210,204379.40717821434
11518,163990.2247509281
12612,165652.37143329022
16352,118794.75540752223
9935,148252.34982754296
15521,302814.6113550691
11482,180924.5968638929
11443,163227.5108058304
9459,260212.8021395737
9218,190482.15272510986
854,136317.96841495595
5619,146324.61823393186
9208,196575.82014281006
4391,145511.49931809705
15207,131696.22227863735
7183,186865.92497462526
16442,220453.05978122648
7936,86241.14045198748
10606,304624.2930820813
4979,166566.22836405045
4854,277432.6196433226
16476,120799.22023268083
10516,191525.85792211056
16261,276133.1906947463
90,335547.9853626069
5433,171753.55632644313
14338,125940.14146418813
13487,240587.46991363796
8211,446412.2415769128
170,193602.4109934975
14051,123499.93957313745
10686,192968.91796800084
7595,288395.66999993
6777,332024.1907925134
14661,179667.56128364257
13991,314201.18945863063
16795,168216.48027237837
2740,118854.40352029853
7368,370424.5447824026
2413,255501.3594567444
1852,460518.97916177305
15200,319658.3890250497
8467,327373.7477377003
16379,256674.70147115507
3375,188250.2234066037
5945,447767.03534096025
2641,195395.39554993797
2837,278980.61146453145
3498,220930.5785948952
10876,135035.18726562237
1285,202280.53700831276
9285,249131.9789709005
4015,350223.0234012801
2526,176888.73746561297
7814,208630.40869387303
7117,270113.50637314684
12359,129933.36615533124
3303,257797.11958770076
13874,199709.98139235322
5484,189815.4338521342
15067,150970.5302281978
12639,203868.02257234702
3388,248669.3014632045
4256,198133.05735815305
15738,171673.4936865152
14049,158183.14048279249
15780,193577.39381319514
9564,169447.99604146593
11910,203076.5928065681
11315,187824.18593528794
1733,165194.5841852132
3910,356661.58856888657
7552,501250.3778316219
254,188583.23042700446
5222,212778.65128413777
8314,234430.2469808182
16743,196571.0680770692
10335,103777.50208851692
8226,264333.3305354805
12254,222328.37948749974
13152,200912.14070789816
15020,203028.94993967455
16349,212554.5843758701
11924,185664.5443548833
12543,188216.5673895966
14114,212171.68978128015
12318,253675.915955559
15383,191319.91387373226
6679,246485.55579943478
635,184743.75470140393
15993,301110.2067748422
11375,168700.42429598296
11216,187827.25026331833
15401,237532.07953618618
11301,174703.64522831494
13804,253794.27196226103
10839,185955.713781642
1588,340196.715966056
3596,190952.085996586
5816,174889.80746337527
8099,135657.04533126598
6551,195489.69647065538
14075,458857.2347472611
13431,203112.73918009625
9481,332145.38685892656
5295,149216.26467666242
15859,377155.91958816757
10634,371438.26646721776
444,211983.02061992555
11686,265486.0448064304
1213,216764.2601004214
13970,191618.6226458264
6849,425285.23515495576
9911,172099.36857332115
5649,163284.61486032224
7184,159589.5213406389
5877,263110.016010583
1655,299690.4716763775
15301,199058.2929921004
12389,234846.47129452723
5241,262587.7690021935
7048,159555.46098611096
10574,146689.26265869432
8593,167885.03379457875
4752,168689.7862932775
14663,161757.07583231386
10994,227608.171355047
87,90401.38516531505
5132,130283.36686957309
6372,375053.0525630513
7411,310603.6100838282
3319,256607.7305998998
9355,115317.7207875314
5139,271647.6825171641
56,254936.19308059735
3249,206715.68730575958
5047,88592.43298356081
13238,359793.76427272987
2190,277260.2889453153
15599,170595.28396754933
6542,164204.55609028437
1968,202511.49192965098
5630,155435.57605480545
9157,288193.8677974338
789,187401.12573986547
1413,281643.25831076666
12514,266474.6398047911
13459,135657.04533126598
1345,256591.19070094853
4034,209149.9032765155
15169,152069.22292633908
6770,260152.21034514604
3334,195479.82151987476
12998,159235.71203988328
15870,233590.5807492292
1871,146399.81757204497
5770,171629.66098112037
13196,150857.76460229472
7633,206333.71326642585
10699,202216.59860513586
15470,199322.61318503672
1903,520224.0110691787
13860,225947.7914819464
7649,190902.5022794122
11043,158583.77468003606
2922,230765.34819069548
7538,300019.2763535434
9477,117360.92735137303
117,498388.94195055857
1457,242447.02693148746
7082,168343.00612546835
3053,254527.27495780418
12522,128338.25128504082
5744,459856.2651558814
13566,375688.3076097532
1464,125966.1397757504
3852,133798.24426194062
9557,254213.33616813915
14719,402651.08874239796
13978,144504.9332238531
3286,155528.58719422514
13019,316864.30287367105
1421,117884.29102522513
13502,183326.25046925625
14811,129429.50803677192
9297,256854.70599374658
7749,397900.50555253297
16555,138114.67000494213
14576,203491.393997039
12766,161607.68257615826
4679,156855.9070745038
10033,201217.302532505
11231,297741.6863233902
15112,146280.44490698425
10617,181514.1270421745
2175,164058.0215630132
16502,480680.9237061166
10106,185691.70133757955
12561,160568.81194325804
15907,286819.0018600879
8069,129873.11234607869
8316,124634.45937613664
12343,251464.99643198345
12092,155375.02092441096
1527,186186.00668583965
10010,296977.8401796426
655,118978.01339425622
10549,129073.73430737917
3248,113283.89560512431
13499,250532.1231905085
14959,211609.2260195048
6070,170615.8474858321
11360,231666.47144177096
12102,207543.87946863493
11870,339793.88759685814
3713,121130.10774304306
3230,147076.66888546603
7742,228317.08335210467
15092,350182.6273617646
8728,292345.3647185497
3386,164572.42336394405
9409,149140.09547930484
16545,277474.6980844926
3127,163334.1060701322
11344,155049.90904139806
2112,230756.63064220623
7310,265904.41980132007
6313,236029.17203944622
3681,400439.45992192655
5114,284050.6555301526
270,156986.88957854031
14350,181514.1270421745
12223,356225.4293734271
1066,178795.68725480762
16116,409377.6811771694
11410,498818.1207901009
4088,167813.42933556094
5956,166328.31610009726
14669,156513.37999869997
13871,122319.01562964167
4126,211330.92260499802
12114,196784.09847442183
16607,166877.0110249991
4266,207358.17830292086
13518,230113.44435712218
11856,297861.4817634782
3885,259500.326920137
8891,175368.47282214803
4964,185778.8755319107
7696,154634.5971858133
6894,141512.07354312926
9766,205730.90058693502
4800,156075.74157418148
2840,193968.267289515
4743,176049.6904999885
13562,517443.23123434745
8301,211609.2260195048
5405,166720.2078495729
1535,177372.7451706984
9073,127747.60820986271
1698,358664.70583629503
12262,238712.27381977398
6794,192314.80501400048
12701,191366.04431264466
8432,193916.5196941285
13540,127596.33837053881
8629,145591.09321655123
1440,180828.00292884765
8596,197637.3483346902
9575,280896.4679455589
14976,124349.88792962437
3149,228190.50043480907
5157,146938.9276658497
10748,174719.5847370989
9719,336394.25821207906
6376,178945.09781939563
9733,173062.99268173584
4749,227267.26242092243
4994,424929.22416101967
538,196694.45276481475
5512,150212.12478710496
9778,135972.10378564644
9761,132602.79243823106
3174,386714.7634820988
13429,216290.61772492912
10467,88668.21740139171
14129,175366.1125562028
13608,236546.05756501644
11106,167408.106926133
12048,166454.04061726754
1054,385799.278164338
3582,204874.49003424981
1566,138309.3643753435
11529,166283.18595439164
11859,156804.6584758597
10582,144604.17769221036
14907,367966.35863824293
14039,145781.710850448
10489,191157.18356068304
3331,260050.68635381846
10153,239364.15724478304
5271,140928.4040736719
11871,370873.8487761155
776,143582.30651946494
3994,132235.59811156974
9433,86304.7864032391
14275,127536.21991774261
8030,244641.2073506381
8169,264072.10224851023
8053,180116.1580577302
4822,237606.88509452346
13197,192659.05303250323
13634,263895.2889068749
8951,177132.16210954136
12176,278867.1399172298
15471,152460.02567439887
14962,131014.84014094167
12512,113594.12210302008
8697,420702.3666096415
7095,200465.2195234866
13639,202487.60148947703
16660,185635.3903293261
5848,139820.16873606516
5386,185588.98147229647
10880,286759.68741568155
3954,179926.159660331
13426,251279.52865462002
5966,222962.17366864267
16315,266618.9161386969
7455,199099.50849712544
11071,236880.0802357856
14740,214292.49860944293
16087,191380.105548904
8931,251595.19862221132
15289,178975.88311985185
16089,266782.8400916344
12128,190364.93183385572
4724,229184.60532653984
8585,202099.32849561246
7188,218526.40840046311
5423,199152.65819680516
10488,196702.38066211762
5980,224881.2910130515
8376,249246.91792147397
12397,129164.87196148899
16496,208847.0000012451
4891,248158.55189975782
9710,168315.88135349695
6339,161847.59068819584
244,211571.01869308058
5002,226462.35553987126
5358,182346.27834586916
7636,169850.88167791345
9361,341121.8282590879
3601,136844.0577129836
15755,153644.54184246942
172,191225.32710155312
3037,338701.40031907195
577,244961.3184951652
3607,209970.8218060477
2515,114843.32722691123
10413,155240.9565781561
10511,219795.84043058343
4637,448858.52610139345
12736,259638.8219888855
9534,214235.8783847823
11641,188767.4259846126
10419,258936.6503704056
15313,124490.48835085437
14915,194982.52839034243
12409,380141.8967946845
9405,136512.90321282553
14066,204076.38934361422
14108,180351.41029133866
11931,242862.53722912594
11464,351735.1968405758
926,145459.76173676274
11190,220453.05978122648
10260,190364.93183385572
12712,198228.82213325295
1234,194259.237056728
11608,126588.8864056859
3776,259482.67912099953
4881,211609.2260195048
10266,153559.63285629006
3262,242687.62880305166
3576,337793.5400064625
16604,442430.29773802706
8041,135397.81498515967
10691,238324.27898742608
8357,184233.20172857444
11661,144263.11406636768
4453,254454.17836916135
15936,221104.94320623553
8463,259193.9510805187
15770,265280.26173340005
466,159845.9854011207
14965,95022.61555003963
11227,183720.39023639803
9894,259923.4285141197
11746,202696.70317342514
4118,137851.3276985462
756,324383.7428920598
15589,176378.71633017345
109,353965.1048517972
5778,219674.86860454115
1731,107527.59477465595
3450,143841.10975939958
2961,206134.62366712486
222,169851.30558520823
11454,389175.5755421902
7339,190364.93183385572
12096,114344.75999260122
14074,175994.1071675405
4058,321600.51646792993
6603,238843.95269669217
3289,134784.0111006216
16681,292480.27134581225
8200,358610.01007726614
3343,298940.8816836347
7802,183295.3170482101
2082,353747.15212436195
217,259936.42644743616
1720,185300.72165442197
7224,267841.94891765073
6176,152190.0383003884
12571,274936.16293217894
16666,358757.6542452059
8908,238161.52680758535
6914,182158.8475643696
5428,179774.14334084385
381,192314.80501400048
3991,194650.53730659958
16365,231935.20275650342
1046,199235.48102250026
391,153817.6315844196
9212,307027.9690642481
3022,177974.09388076098
9961,117253.72693832431
6764,291799.5737018844
7720,178954.61647233952
4809,197344.64736961894
8877,312525.9851940407
7817,177630.0950460302
10614,116720.3753614748
5553,309606.3493397569
16488,134927.09943096995
11002,181682.58827261333
13592,348403.6393162797
15050,247042.9734347696
13553,268636.56741235836
9041,201066.73854813856
5461,384351.0689569823
16274,379467.34763157676
2138,127240.98108402756
6245,154567.75556565428
8245,231463.68166983733
6491,203607.83349395997
13218,230484.8059766833
13101,112290.40233817368
10462,137834.57929333506
4079,181773.40629714893
1506,462550.29415968794
14107,127095.72478485365
12215,286360.76672821486
11576,330130.15126752306
10567,242052.9960344562
12713,227989.75503825984
1468,491776.6082088183
2549,246373.7842081212
4172,225918.0842583103
12380,228898.26541204075
3513,113533.2297478188
8165,256844.43555107334
1127,202262.07389141686
14601,362767.8658066615
15526,313064.38244911307
986,351995.2231298788
14968,213484.03019327344
9348,210423.90208756592
6317,255780.62476990063
7497,98259.39161611398
5079,313155.69686072844
528,183995.8421327272
10964,148692.13054828398
5812,348473.3837436068
11022,217849.08451146176
16251,147568.2388419774
5863,120699.91073056027
8664,205294.51162197124
5396,162652.5707992522
6917,252559.02600812708
12776,129453.10694098573
473,241739.63981845867
13333,236043.90362113342
13023,195477.30542672085
7357,190105.4117907786
10955,482396.2415730866
11914,368996.0159369902
12535,176905.3638428324
11205,141857.86851051296
13209,218871.62570051165
16119,405103.77384365594
2174,234387.9487075938
4834,200528.23012627132
10151,192314.80501400048
5584,228645.37841234554
6672,220365.23466211613
12858,305441.87717339874
5106,227958.98417366372
8884,176075.7503975783
13766,188341.1077783088
12556,121376.86474416802
12910,228138.9685429875
6258,127747.60820986271
7100,223116.46344688287
1793,184414.6804456957
3335,186889.84499863177
12835,190095.55791964853
10591,169644.89485439932
15707,304992.32095285977
16389,168500.89348635296
7440,327602.22049096256
6293,185616.9934396548
3937,204290.4362763577
16527,213273.8543915153
5102,233285.35644033956
10734,339571.9019703611
7986,151020.13842187752
6495,138453.68046489116
9571,237268.53841577124
5131,192045.0510035884
10761,306347.7657223023
143,449376.6978964077
13829,166606.76389743693
13662,243062.3724814724
1771,145754.97578877292
5448,192931.44805312555
8594,157399.4112133427
12038,201786.5531357924
16471,157613.2931039053
16764,140923.52612588357
1282,177635.46351133482
15101,239364.15724478304
9473,166217.6285197168
2324,439408.2597989998
14448,246036.39723645608
6000,80335.48053999915
2077,124792.34950358035
12960,251793.51189607376
15837,211851.96377728542
8805,227242.3500692326
9987,230705.82944542787
1580,345346.85125541606
11089,129453.10694098573
10926,216507.68813112716
12773,408570.8600869011
6490,284301.19613807887
10858,127615.40324072841
2831,140439.31373325264
16326,153415.00719726863
371,197677.6130857479
8852,220665.60316922472
6713,306351.384752526
4230,202190.58947336406
3639,220453.05978122648
3642,197459.79152932903
5149,195124.64600343144
2861,203960.46820941468
13300,122039.60138190833
2807,311898.69858948124
5919,119482.9563405847
12716,502310.0067996675
4271,234919.8824384524
16055,247014.1685089719
3747,374131.5460097141
5857,240962.2360921819
6884,283462.11489758943
16027,280580.8438451178
3512,419221.94715688925
5181,158564.73627676236
16732,281157.7045630986
1908,179381.21497406115
12082,164019.62426834943
7286,151217.1301723348
8216,167485.6214249095
6929,333848.75269307394
3950,345412.7198708844
12479,178654.74284896092
877,125000.06075579456
1366,194704.80750789648
384,149685.57321421674
5767,212240.657123824
6910,157333.7116848604
187,192705.20578700362
10164,370508.70529095444
8603,225106.38960808667
15834,216163.2233826236
3078,123744.40526684902
3479,259515.41170669073
6671,239948.94987272914
6078,184019.23154252366
16271,148436.1920086105
16191,140276.52064866284
11544,165566.89289077013
7781,181166.4406377993
14918,268025.5066082344
6238,176692.02537386696
12989,235406.53496893993
11907,225920.5385684939
9696,144835.00664881794
14084,309012.42488843395
3895,157482.9576196094
4367,194249.56559020423
8453,76461.30503022218
7638,340182.87678947125
8373,256215.6867280682
4674,176888.73746561297
15787,154289.78800684115
5903,241077.05815150798
13679,195344.33078421993
9018,381582.4411156625
15823,311134.96911947505
13289,141515.23085966185
9896,194804.88454245438
14436,197837.32928298632
5547,215565.8988441388
4048,305864.20000108983
16579,196320.45726284987
8550,182485.3749425921
9385,315400.228171537
5242,157773.37901925435
31,226401.86105250462
6144,262642.7237816474
3990,192542.47519831805
2523,109329.04172953304
12608,236161.08006101727
7234,199603.45181612004
15264,211406.3165224966
9623,234825.5107884941
3161,264391.36945963243
7425,119752.62534055322
13021,263338.87967315177
4044,153815.13018882228
15411,237485.43691410482
979,334884.8412512614
5514,237485.43691410482
4817,170994.33166343538
2115,207308.63780467288
10571,289465.89477931405
8992,232756.12885251842
15546,185560.3096632442
11359,149014.23447285694
11972,155913.01930707457
12838,163261.2068792471
5948,130446.6774458936
422,328942.7540971822
4855,158957.67052903547
16197,112590.74134022779
8926,400776.2971841789
5703,173490.05024678135
8848,212277.68342024632
7039,340591.55437221884
3806,149639.84161321598
15154,233688.78180425754
13132,211261.13636558282
7438,203763.2621220266
4398,284473.57026588655
2440,195400.24615092165
3751,185165.14338337362
1476,176759.53085449123
2264,269168.32097126526
16444,201301.21846071185
10704,171710.22897375753
4033,135299.3304837931
4508,126563.05623855624
16290,248619.9413059704
10387,210957.34259449574
5457,146819.97587082323
4910,263599.58763316326
7451,203634.24154678802
10732,158503.06464438915
8015,137069.539727141
6148,187237.21680982568
5892,239364.15724478304
7825,230980.72950017554
6851,237709.75065353228
6633,221804.62347700552
2139,266973.876279716
10213,268161.7631916871
2830,252164.55952890718
13907,136363.3170465349
15897,401762.97730856255
8311,198407.43667764557
14230,183110.45749741577
3878,200022.89651191662
13732,193747.1097235635
12110,169847.05705081963
10675,330401.3318112301
12946,130746.22725575829
16754,208735.4233679399
4394,304792.27895685605
16728,168675.78611338002
14378,363845.8207796303
9949,168529.2108884095
994,193009.80290802885
13258,150569.86754461576
5883,367777.763842611
6933,310412.8090263184
13193,231677.0646376668
13286,165462.98432881938
13407,410415.21980168537
7512,131302.77782068224
7221,194973.2251776612
14428,200780.2295151101
1740,191429.23880728456
3,139854.2427876328
12952,248713.33434847905
11537,134257.77017951937
2558,137462.78657993308
14081,263927.8840650286
3517,221683.6415203559
7149,235209.67934564687
15777,119450.24469614266
8995,240403.67456308423
826,291053.4136125245
509,271419.0251376378
14875,254082.3984425928
6591,174508.6028428957
11283,109809.20066260132
9897,221795.51573791518
14902,178281.59402491926
14291,162917.9303954271
3162,238066.62766151832
4206,236262.78267284067
11580,190223.01107274723
2007,236552.17491913543
14939,234544.2416955083
13572,189285.36748870992
